message,date,timestamp
献给灰泽满,2026-05-10T06:24:31.396Z,1778394271396 
歪果仁看不懂中文正常,2026-05-10T06:24:31.278Z,1778394271278 
区,2026-05-10T06:24:31.037Z,1778394271037 
？,2026-05-10T06:24:30.897Z,1778394270897 
四点刚起床是吗？,2026-05-10T06:24:29.960Z,1778394269960 
打call,2026-05-10T06:24:29.657Z,1778394269657 
[UPOWER_1298779265_汗],2026-05-10T06:24:28.913Z,1778394268913 
我的天呐,2026-05-10T06:24:28.837Z,1778394268837 
区,2026-05-10T06:24:28.828Z,1778394268828 
满区妳千万别笑满区妳千万别笑,2026-05-10T06:24:28.566Z,1778394268566 
睡到下午你是人啊,2026-05-10T06:24:28.104Z,1778394268104 
打call,2026-05-10T06:24:28.090Z,1778394268090 
手机电充满了,2026-05-10T06:24:27.900Z,1778394267900 
let's go,2026-05-10T06:24:27.776Z,1778394267776 
好听好听,2026-05-10T06:24:27.186Z,1778394267186 
区区区区,2026-05-10T06:24:27.110Z,1778394267110 
let's go,2026-05-10T06:24:26.821Z,1778394266821 
我们的letsgo呢,2026-05-10T06:24:26.633Z,1778394266633 
打call,2026-05-10T06:24:25.513Z,1778394265513 
爱,2026-05-10T06:24:25.157Z,1778394265157 
少抽点,2026-05-10T06:24:24.693Z,1778394264693 
打call,2026-05-10T06:24:24.271Z,1778394264271 
\巴哥/\巴哥/\巴哥/\巴哥/\巴哥/\巴哥/,2026-05-10T06:24:24.264Z,1778394264264 
区,2026-05-10T06:24:23.857Z,1778394263857 
何作息,2026-05-10T06:24:23.200Z,1778394263200 
老巴到了,2026-05-10T06:24:23.135Z,1778394263135 
打call,2026-05-10T06:24:22.483Z,1778394262483 
今天还pc吗,2026-05-10T06:24:22.443Z,1778394262443 
好听的🔑,2026-05-10T06:24:21.534Z,1778394261534 
好,2026-05-10T06:24:21.077Z,1778394261077 
嗯,2026-05-10T06:24:20.690Z,1778394260690 
换日语就顺了,2026-05-10T06:24:19.960Z,1778394259960 
唱唱唱唱唱唱.,2026-05-10T06:24:19.581Z,1778394259581 
打call,2026-05-10T06:24:19.317Z,1778394259317 
别抽太多满神,2026-05-10T06:24:19.244Z,1778394259244 
乖,2026-05-10T06:24:18.972Z,1778394258972 
真的假的,2026-05-10T06:24:18.490Z,1778394258490 
巴哥也唱不明白,2026-05-10T06:24:18.377Z,1778394258377 
？,2026-05-10T06:24:18.232Z,1778394258232 
猴咯,2026-05-10T06:24:18.057Z,1778394258057 
let's go,2026-05-10T06:24:17.365Z,1778394257365 
？,2026-05-10T06:24:16.047Z,1778394256047 
区,2026-05-10T06:24:15.949Z,1778394255949 
let's go,2026-05-10T06:24:15.751Z,1778394255751 
这个也要混响吗,2026-05-10T06:24:15.035Z,1778394255035 
单纯想黑巴哥了,2026-05-10T06:24:15.020Z,1778394255020 
？,2026-05-10T06:24:14.892Z,1778394254892 
懂你意思,2026-05-10T06:24:14.689Z,1778394254689 
好听,2026-05-10T06:24:14.119Z,1778394254119 
打call,2026-05-10T06:24:12.983Z,1778394252983 
Let's go,2026-05-10T06:24:11.778Z,1778394251778 
少抽点,2026-05-10T06:24:11.230Z,1778394251230 
区,2026-05-10T06:24:10.477Z,1778394250477 
巴出太坏了,2026-05-10T06:24:10.427Z,1778394250427 
巴哥都能唱，你不随便唱？,2026-05-10T06:24:10.087Z,1778394250087 
打call,2026-05-10T06:24:09.296Z,1778394249296 
？,2026-05-10T06:24:08.210Z,1778394248210 
？,2026-05-10T06:24:08.189Z,1778394248189 
啧啧,2026-05-10T06:24:08.109Z,1778394248109 
咳啊,2026-05-10T06:24:08.103Z,1778394248103 
？,2026-05-10T06:24:07.621Z,1778394247621 
不会你唱鸡毛,2026-05-10T06:24:06.642Z,1778394246642 
？,2026-05-10T06:24:06.536Z,1778394246536 
好听,2026-05-10T06:24:06.478Z,1778394246478 
啊,2026-05-10T06:24:06.294Z,1778394246294 
hong bao,2026-05-10T06:24:05.922Z,1778394245922 
？,2026-05-10T06:24:05.873Z,1778394245873 
换日语就顺了,2026-05-10T06:24:05.514Z,1778394245514 
再笑就｜,2026-05-10T06:24:04.893Z,1778394244893 
巴哥来了,2026-05-10T06:24:03.793Z,1778394243793 
满区妳千万别笑,2026-05-10T06:24:03.357Z,1778394243357 
Let's go,2026-05-10T06:24:03.292Z,1778394243292 
难绷你个头,2026-05-10T06:24:03.184Z,1778394243184 
那李到底会唱啥？,2026-05-10T06:24:03.150Z,1778394243150 
没事巴哥也口胡,2026-05-10T06:24:02.959Z,1778394242959 
好听,2026-05-10T06:24:02.137Z,1778394242137 
巴姐来了,2026-05-10T06:24:01.828Z,1778394241828 
你还是忘不了巴哥。。。。,2026-05-10T06:24:01.459Z,1778394241459 
听满满的话,2026-05-10T06:24:01.285Z,1778394241285 
速度的,2026-05-10T06:24:00.582Z,1778394240582 
每次想到巴哥就笑嘻的满神,2026-05-10T06:24:00.531Z,1778394240531 
口胡不就对了？,2026-05-10T06:24:00.359Z,1778394240359 
大大方方朗诵,2026-05-10T06:24:00.231Z,1778394240231 
let's go,2026-05-10T06:23:59.983Z,1778394239983 
rap跳过呗,2026-05-10T06:23:59.130Z,1778394239130 
rap跳过呗,2026-05-10T06:23:58.702Z,1778394238702 
打call,2026-05-10T06:23:58.672Z,1778394238672 
"唱唱唱唱唱唱.,",2026-05-10T06:23:58.465Z,1778394238465 
口胡就对了,2026-05-10T06:23:57.473Z,1778394237473 
就好这口,2026-05-10T06:23:57.054Z,1778394237054 
没人让你唱rap,2026-05-10T06:23:56.717Z,1778394236717 
不口胡不听,2026-05-10T06:23:56.442Z,1778394236442 
没事巴哥也口胡,2026-05-10T06:23:56.089Z,1778394236089 
赶紧唱,2026-05-10T06:23:55.444Z,1778394235444 
换日语就会了,2026-05-10T06:23:54.734Z,1778394234734 
111,2026-05-10T06:23:54.245Z,1778394234245 
你在说啥，呃呃啊啊半天,2026-05-10T06:23:53.218Z,1778394233218 
啊,2026-05-10T06:23:52.572Z,1778394232572 
好听（没有静音）,2026-05-10T06:23:52.505Z,1778394232505 
？,2026-05-10T06:23:51.648Z,1778394231648 
？,2026-05-10T06:23:51.289Z,1778394231289 
巴哥来了,2026-05-10T06:23:51.020Z,1778394231020 
？,2026-05-10T06:23:50.077Z,1778394230077 
满满脸好大 电脑好小,2026-05-10T06:23:49.980Z,1778394229980 
？,2026-05-10T06:23:48.640Z,1778394228640 
满满脸好大 电脑好小,2026-05-10T06:23:48.529Z,1778394228529 
现在已经大大方方叫巴哥了吗,2026-05-10T06:23:48.334Z,1778394228334 
到底再笑什么,2026-05-10T06:23:47.642Z,1778394227642 
上来就区叫环节,2026-05-10T06:23:47.580Z,1778394227580 
妈妈和妹妹怎么可能是同一人？,2026-05-10T06:23:47.166Z,1778394227166 
letsgo呢,2026-05-10T06:23:46.672Z,1778394226672 
满区妳千万别笑满区妳千万别笑,2026-05-10T06:23:46.203Z,1778394226203 
别笑,2026-05-10T06:23:45.757Z,1778394225757 
为什么不下播唱,2026-05-10T06:23:45.630Z,1778394225630 
来来来,2026-05-10T06:23:45.488Z,1778394225488 
？,2026-05-10T06:23:44.683Z,1778394224683 
妈妈妈妈妈妈妈妈,2026-05-10T06:23:44.640Z,1778394224640 
灰泽满再笑就丨,2026-05-10T06:23:44.234Z,1778394224234 
祝满妈母亲节快乐,2026-05-10T06:23:43.285Z,1778394223285 
乖,2026-05-10T06:23:42.996Z,1778394222996 
打call,2026-05-10T06:23:42.942Z,1778394222942 
呃,2026-05-10T06:23:41.353Z,1778394221353 
眠,2026-05-10T06:23:40.956Z,1778394220956 
这么早就开始唱歌难道今天是歌回吗,2026-05-10T06:23:40.909Z,1778394220909 
什么时候pc?什么时候pc?什么时候pc?,2026-05-10T06:23:40.567Z,1778394220567 
Let's go,2026-05-10T06:23:39.699Z,1778394219699 
赶紧唱,2026-05-10T06:23:39.618Z,1778394219618 
这么早就开始唱歌难道今天是歌回吗,2026-05-10T06:23:39.311Z,1778394219311 
别斯特别别,2026-05-10T06:23:38.772Z,1778394218772 
好,2026-05-10T06:23:38.392Z,1778394218392 
灰泽满再笑就丨,2026-05-10T06:23:36.973Z,1778394216973 
啊,2026-05-10T06:23:36.764Z,1778394216764 
单纯爱巴哥🌈,2026-05-10T06:23:35.879Z,1778394215879 
灰泽满原话：巴哥真难绷,2026-05-10T06:23:34.680Z,1778394214680 
。,2026-05-10T06:23:33.953Z,1778394213953 
大家注意静音 大家注意静音,2026-05-10T06:23:33.869Z,1778394213869 
别别别,2026-05-10T06:23:33.848Z,1778394213848 
别带巴哥节奏,2026-05-10T06:23:33.501Z,1778394213501 
妈妈妈妈,2026-05-10T06:23:33.044Z,1778394213044 
hzm原话：巴哥,2026-05-10T06:23:32.451Z,1778394212451 
不要嗦辣个,2026-05-10T06:23:31.825Z,1778394211825 
大大方方巴哥,2026-05-10T06:23:31.821Z,1778394211821 
不要嗦辣个,2026-05-10T06:23:31.061Z,1778394211061 
先唱吧,2026-05-10T06:23:28.614Z,1778394208614 
大大方方巴哥,2026-05-10T06:23:28.531Z,1778394208531 
歌杂来了,2026-05-10T06:23:28.309Z,1778394208309 
letsgo,2026-05-10T06:23:28.147Z,1778394208147 
大大方方巴哥,2026-05-10T06:23:27.883Z,1778394207883 
你在笑牛魔,2026-05-10T06:23:27.811Z,1778394207811 
大大方方巴哥,2026-05-10T06:23:26.555Z,1778394206555 
你唱的时候绷得住吗,2026-05-10T06:23:26.014Z,1778394206014 
@满妈,2026-05-10T06:23:25.925Z,1778394205925 
祝满妈母亲节快乐,2026-05-10T06:23:25.132Z,1778394205132 
给满妈打电话唱给她听,2026-05-10T06:23:24.231Z,1778394204231 
爆了,2026-05-10T06:23:24.014Z,1778394204014 
OoO OoO OoO OoO,2026-05-10T06:23:23.120Z,1778394203120 
能不能别骂周杰伦了[捂脸],2026-05-10T06:23:22.686Z,1778394202686 
乖,2026-05-10T06:23:22.168Z,1778394202168 
巴哥没上屏蔽居然,2026-05-10T06:23:22.079Z,1778394202079 
大大方方巴哥,2026-05-10T06:23:21.944Z,1778394201944 
正好让她听听,2026-05-10T06:23:21.576Z,1778394201576 
能不能别骂周杰伦了[捂脸],2026-05-10T06:23:21.486Z,1778394201486 
巴哥爆了,2026-05-10T06:23:20.779Z,1778394200779 
唱唱唱唱唱唱..,2026-05-10T06:23:19.567Z,1778394199567 
？,2026-05-10T06:23:18.884Z,1778394198884 
灰泽满（已喊巴哥）,2026-05-10T06:23:18.836Z,1778394198836 
祝妈妈节日快乐,2026-05-10T06:23:18.597Z,1778394198597 
大大方方巴哥,2026-05-10T06:23:17.716Z,1778394197716 
唱唱唱唱唱唱.,2026-05-10T06:23:16.976Z,1778394196976 
单纯爱巴哥,2026-05-10T06:23:16.861Z,1778394196861 
瘌痢经典了,2026-05-10T06:23:16.776Z,1778394196776 
全网最尊重巴哥的直播间,2026-05-10T06:23:16.341Z,1778394196341 
给满妈打电话吧 ,2026-05-10T06:23:15.805Z,1778394195805 
不要嗦辣个,2026-05-10T06:23:15.625Z,1778394195625 
不是坡县日常？,2026-05-10T06:23:15.620Z,1778394195620 
还在八哥,2026-05-10T06:23:14.889Z,1778394194889 
OoO OoO OoO OoO,2026-05-10T06:23:13.953Z,1778394193953 
就要巴哥,2026-05-10T06:23:13.873Z,1778394193873 
记得把切片发给满妈,2026-05-10T06:23:13.620Z,1778394193620 
巴哥还是太权威了,2026-05-10T06:23:12.329Z,1778394192329 
记得把切片发给满妈,2026-05-10T06:23:12.222Z,1778394192222 
唱唱唱唱唱唱,2026-05-10T06:23:12.220Z,1778394192220 
就喜欢巴哥,2026-05-10T06:23:11.349Z,1778394191349 
祝妈妈节日快乐,2026-05-10T06:23:10.569Z,1778394190569 
爆了,2026-05-10T06:23:10.021Z,1778394190021 
巴哥好听没问题,2026-05-10T06:23:09.134Z,1778394189134 
\巴哥/\巴哥/\巴哥/\巴哥/\巴哥/\巴哥/,2026-05-10T06:23:09.075Z,1778394189075 
还在巴哥,2026-05-10T06:23:08.985Z,1778394188985 
别带,2026-05-10T06:23:08.528Z,1778394188528 
巴哥来了,2026-05-10T06:23:08.191Z,1778394188191 
唱,2026-05-10T06:23:08.028Z,1778394188028 
满神巴哥怎么没上屏蔽词,2026-05-10T06:23:07.523Z,1778394187523 
巴哥代巴哥黛打吧,2026-05-10T06:23:07.116Z,1778394187116 
？,2026-05-10T06:23:06.743Z,1778394186743 
？,2026-05-10T06:23:06.642Z,1778394186642 
赶紧巴哥,2026-05-10T06:23:06.147Z,1778394186147 
巴哥来了,2026-05-10T06:23:05.940Z,1778394185940 
听满满的话,2026-05-10T06:23:04.468Z,1778394184468 
让满妈过来听,2026-05-10T06:23:04.463Z,1778394184463 
巴哥巴哥,2026-05-10T06:23:04.136Z,1778394184136 
爆了,2026-05-10T06:23:03.706Z,1778394183706 
好耶,2026-05-10T06:23:03.662Z,1778394183662 
打call,2026-05-10T06:23:03.345Z,1778394183345 
让满妈过来听,2026-05-10T06:23:02.990Z,1778394182990 
祝妈妈节日快乐,2026-05-10T06:23:02.563Z,1778394182563 
？,2026-05-10T06:22:59.768Z,1778394179768 
咦,2026-05-10T06:22:59.601Z,1778394179601 
别带巴哥节奏好吗,2026-05-10T06:22:59.354Z,1778394179354 
hzm的妈妈好孝顺啊,2026-05-10T06:22:59.016Z,1778394179016 
一家人几个群,2026-05-10T06:22:57.744Z,1778394177744 
打call,2026-05-10T06:22:57.691Z,1778394177691 
咦,2026-05-10T06:22:57.104Z,1778394177104 
区,2026-05-10T06:22:56.605Z,1778394176605 
小问号，你是否有很多朋友,2026-05-10T06:22:56.570Z,1778394176570 
我天啊,2026-05-10T06:22:56.241Z,1778394176241 
大大方方唱，下播把切片发给满妈。,2026-05-10T06:22:55.334Z,1778394175334 
？,2026-05-10T06:22:55.041Z,1778394175041 
祝妈妈节日快乐,2026-05-10T06:22:54.559Z,1778394174559 
巴哥,2026-05-10T06:22:54.533Z,1778394174533 
咦,2026-05-10T06:22:54.227Z,1778394174227 
懂,2026-05-10T06:22:54.134Z,1778394174134 
终于见到正常的兄妹关系了,2026-05-10T06:22:53.970Z,1778394173970 
烧脑,2026-05-10T06:22:53.940Z,1778394173940 
？,2026-05-10T06:22:53.935Z,1778394173935 
懂,2026-05-10T06:22:53.707Z,1778394173707 
巴姐,2026-05-10T06:22:53.659Z,1778394173659 
我最喜欢的巴哥要来了吗,2026-05-10T06:22:53.302Z,1778394173302 
？,2026-05-10T06:22:53.258Z,1778394173258 
让巴哥代唱吧,2026-05-10T06:22:53.232Z,1778394173232 
？,2026-05-10T06:22:53.151Z,1778394173151 
大大方方唱，下播把切片发给满妈,2026-05-10T06:22:53.120Z,1778394173120 
懂你意思,2026-05-10T06:22:52.963Z,1778394172963 
？,2026-05-10T06:22:52.813Z,1778394172813 
又黑巴哥,2026-05-10T06:22:52.810Z,1778394172810 
好听好听,2026-05-10T06:22:52.699Z,1778394172699 
？,2026-05-10T06:22:52.643Z,1778394172643 
？,2026-05-10T06:22:52.511Z,1778394172511 
？,2026-05-10T06:22:52.472Z,1778394172472 
咦,2026-05-10T06:22:52.312Z,1778394172312 
？,2026-05-10T06:22:51.894Z,1778394171894 
hzm的妈妈好孝顺啊,2026-05-10T06:22:51.846Z,1778394171846 
又黑巴哥,2026-05-10T06:22:51.573Z,1778394171573 
一家人几个群,2026-05-10T06:22:51.282Z,1778394171282 
？,2026-05-10T06:22:51.276Z,1778394171276 
？,2026-05-10T06:22:51.221Z,1778394171221 
老巴到了,2026-05-10T06:22:51.126Z,1778394171126 
bug来了,2026-05-10T06:22:51.059Z,1778394171059 
巴哥,2026-05-10T06:22:51.023Z,1778394171023 
还有海角,2026-05-10T06:22:51.001Z,1778394171001 
巴哥来了,2026-05-10T06:22:50.838Z,1778394170838 
小朋友你是否有很多问号,2026-05-10T06:22:50.813Z,1778394170813 
还真是,2026-05-10T06:22:50.619Z,1778394170619 
巴哥来了 兄弟们撤,2026-05-10T06:22:50.598Z,1778394170598 
巴哥来了,2026-05-10T06:22:50.227Z,1778394170227 
咦,2026-05-10T06:22:49.745Z,1778394169745 
我天啊,2026-05-10T06:22:49.667Z,1778394169667 
？,2026-05-10T06:22:49.646Z,1778394169646 
听满满的话,2026-05-10T06:22:49.587Z,1778394169587 
？？,2026-05-10T06:22:49.344Z,1778394169344 
咦,2026-05-10T06:22:49.328Z,1778394169328 
？,2026-05-10T06:22:49.276Z,1778394169276 
？,2026-05-10T06:22:49.227Z,1778394169227 
太地狱了,2026-05-10T06:22:49.039Z,1778394169039 
？,2026-05-10T06:22:48.710Z,1778394168710 
大大方方唱,2026-05-10T06:22:48.664Z,1778394168664 
?,2026-05-10T06:22:48.630Z,1778394168630 
8.88889E+22,2026-05-10T06:22:48.547Z,1778394168547 
每日巴哥,2026-05-10T06:22:48.113Z,1778394168113 
？？？,2026-05-10T06:22:47.833Z,1778394167833 
巴哥来了,2026-05-10T06:22:47.798Z,1778394167798 
?,2026-05-10T06:22:47.733Z,1778394167733 
巴哥,2026-05-10T06:22:47.724Z,1778394167724 
巴姐來了,2026-05-10T06:22:47.477Z,1778394167477 
好听好听,2026-05-10T06:22:46.952Z,1778394166952 
咦,2026-05-10T06:22:46.928Z,1778394166928 
你自己都觉得幽默是吧,2026-05-10T06:22:46.867Z,1778394166867 
巴哥来了,2026-05-10T06:22:46.786Z,1778394166786 
你真是灰泽满麻麻了吗,2026-05-10T06:22:46.744Z,1778394166744 
你听吗,2026-05-10T06:22:46.657Z,1778394166657 
绿冻＞亲生弟弟，有感觉了,2026-05-10T06:22:46.627Z,1778394166627 
祝妈妈节日快乐,2026-05-10T06:22:46.574Z,1778394166574 
巴哥巴哥巴哥,2026-05-10T06:22:46.066Z,1778394166066 
满杰伦来了,2026-05-10T06:22:45.944Z,1778394165944 
乖,2026-05-10T06:22:45.836Z,1778394165836 
公式巴哥,2026-05-10T06:22:45.807Z,1778394165807 
巴哥来了,2026-05-10T06:22:45.569Z,1778394165569 
还在巴,2026-05-10T06:22:45.486Z,1778394165486 
大大方方唱,2026-05-10T06:22:45.190Z,1778394165190 
巴哥来了,2026-05-10T06:22:45.119Z,1778394165119 
巴哥来了,2026-05-10T06:22:44.661Z,1778394164661 
巴哥来了,2026-05-10T06:22:44.573Z,1778394164573 
巴哥,2026-05-10T06:22:44.425Z,1778394164425 
巴哥,2026-05-10T06:22:44.355Z,1778394164355 
巴哥粉丝来了 你们聊,2026-05-10T06:22:44.307Z,1778394164307 
一家人几个群,2026-05-10T06:22:44.130Z,1778394164130 
你好爱巴哥,2026-05-10T06:22:43.998Z,1778394163998 
又黑巴哥,2026-05-10T06:22:43.736Z,1778394163736 
和女儿一起进步💪（3）,2026-05-10T06:22:43.599Z,1778394163599 
草,2026-05-10T06:22:43.337Z,1778394163337 
巴哥来了，撤,2026-05-10T06:22:43.244Z,1778394163244 
来来来,2026-05-10T06:22:43.209Z,1778394163209 
大大方方唱,2026-05-10T06:22:43.110Z,1778394163110 
真巴哥吗,2026-05-10T06:22:42.972Z,1778394162972 
巴哥来了,2026-05-10T06:22:42.842Z,1778394162842 
大大方方唱,2026-05-10T06:22:42.762Z,1778394162762 
又黑巴哥,2026-05-10T06:22:42.584Z,1778394162584 
巴姐来了,2026-05-10T06:22:42.499Z,1778394162499 
嗯,2026-05-10T06:22:42.402Z,1778394162402 
巴哥,2026-05-10T06:22:42.371Z,1778394162371 
打call,2026-05-10T06:22:42.289Z,1778394162289 
巴哥来了,2026-05-10T06:22:42.221Z,1778394162221 
灰泽满原话：有点想笑,2026-05-10T06:22:42.221Z,1778394162221 
八哥,2026-05-10T06:22:41.915Z,1778394161915 
笑牛魔,2026-05-10T06:22:41.678Z,1778394161678 
我去来来来,2026-05-10T06:22:41.530Z,1778394161530 
？,2026-05-10T06:22:41.520Z,1778394161520 
巴哥（1/1）,2026-05-10T06:22:41.486Z,1778394161486 
大大方方唱,2026-05-10T06:22:41.242Z,1778394161242 
let's go,2026-05-10T06:22:41.131Z,1778394161131 
巴哥,2026-05-10T06:22:41.071Z,1778394161071 
听妈妈的话,2026-05-10T06:22:41.040Z,1778394161040 
巴哥,2026-05-10T06:22:41.031Z,1778394161031 
巴哥,2026-05-10T06:22:40.901Z,1778394160901 
巴哥来了,2026-05-10T06:22:40.749Z,1778394160749 
大大方方唱,2026-05-10T06:22:40.483Z,1778394160483 
巴哥来了,2026-05-10T06:22:40.378Z,1778394160378 
巴哥来了,2026-05-10T06:22:40.347Z,1778394160347 
爱,2026-05-10T06:22:40.334Z,1778394160334 
巴哥,2026-05-10T06:22:40.314Z,1778394160314 
唱唱唱,2026-05-10T06:22:40.303Z,1778394160303 
巴哥夢女,2026-05-10T06:22:40.291Z,1778394160291 
巴哥来了,2026-05-10T06:22:40.246Z,1778394160246 
巴哥巴哥巴哥巴哥巴哥巴哥巴哥巴哥巴哥,2026-05-10T06:22:40.209Z,1778394160209 
又巴哥,2026-05-10T06:22:40.186Z,1778394160186 
好的妈妈,2026-05-10T06:22:39.847Z,1778394159847 
乖,2026-05-10T06:22:39.341Z,1778394159341 
妈妈 我最爱的妈妈,2026-05-10T06:22:39.235Z,1778394159235 
巴哥来了你们聊,2026-05-10T06:22:39.196Z,1778394159196 
来,2026-05-10T06:22:39.168Z,1778394159168 
好的,2026-05-10T06:22:38.966Z,1778394158966 
？,2026-05-10T06:22:38.732Z,1778394158732 
祝妈妈节日快乐,2026-05-10T06:22:38.595Z,1778394158595 
继续巴哥就好,2026-05-10T06:22:38.574Z,1778394158574 
巴哥,2026-05-10T06:22:38.546Z,1778394158546 
？,2026-05-10T06:22:38.517Z,1778394158517 
？,2026-05-10T06:22:38.186Z,1778394158186 
有点考,2026-05-10T06:22:38.035Z,1778394158035 
？,2026-05-10T06:22:37.800Z,1778394157800 
又是巴哥,2026-05-10T06:22:37.533Z,1778394157533 
巴哥,2026-05-10T06:22:37.487Z,1778394157487 
和女儿一起进步，把家产留给儿子,2026-05-10T06:22:37.439Z,1778394157439 
一家人几个群,2026-05-10T06:22:37.283Z,1778394157283 
哇哦,2026-05-10T06:22:36.913Z,1778394156913 
来,2026-05-10T06:22:36.909Z,1778394156909 
？,2026-05-10T06:22:36.823Z,1778394156823 
绿冻＞亲生弟弟,2026-05-10T06:22:36.551Z,1778394156551 
‘,2026-05-10T06:22:36.325Z,1778394156325 
大大方方唱巴哥的,2026-05-10T06:22:36.255Z,1778394156255 
咦,2026-05-10T06:22:36.056Z,1778394156056 
巴哥要来了,2026-05-10T06:22:35.757Z,1778394155757 
咦,2026-05-10T06:22:35.691Z,1778394155691 
满神唱歌了 大家快撤,2026-05-10T06:22:35.629Z,1778394155629 
大大方方唱,2026-05-10T06:22:35.235Z,1778394155235 
[笑哭][笑哭][笑哭],2026-05-10T06:22:35.016Z,1778394155016 
大大方方唱,2026-05-10T06:22:34.936Z,1778394154936 
三人群：曼巴，满妈，满弟,2026-05-10T06:22:34.825Z,1778394154825 
？,2026-05-10T06:22:34.642Z,1778394154642 
兰花草来了吗,2026-05-10T06:22:34.585Z,1778394154585 
？,2026-05-10T06:22:34.561Z,1778394154561 
听妈妈的话,2026-05-10T06:22:33.606Z,1778394153606 
兰花草来了吗,2026-05-10T06:22:33.143Z,1778394153143 
有点想孝,2026-05-10T06:22:32.955Z,1778394152955 
？,2026-05-10T06:22:32.632Z,1778394152632 
hzm究竟爱不爱满妈啊,2026-05-10T06:22:32.538Z,1778394152538 
再笑就丨,2026-05-10T06:22:32.429Z,1778394152429 
笑牛魔,2026-05-10T06:22:32.303Z,1778394152303 
一家人几个群,2026-05-10T06:22:31.975Z,1778394151975 
？,2026-05-10T06:22:31.975Z,1778394151975 
巴哥,2026-05-10T06:22:31.642Z,1778394151642 
懂,2026-05-10T06:22:31.564Z,1778394151564 
开唱把,2026-05-10T06:22:31.517Z,1778394151517 
打call,2026-05-10T06:22:31.225Z,1778394151225 
？,2026-05-10T06:22:30.741Z,1778394150741 
啊,2026-05-10T06:22:30.687Z,1778394150687 
祝妈妈节日快乐,2026-05-10T06:22:30.562Z,1778394150562 
？,2026-05-10T06:22:30.411Z,1778394150411 
祝妈妈节日快乐,2026-05-10T06:22:30.037Z,1778394150037 
？,2026-05-10T06:22:29.826Z,1778394149826 
什么时候pc?什么时候pc?,2026-05-10T06:22:29.496Z,1778394149496 
绿冻＞亲生弟弟,2026-05-10T06:22:28.701Z,1778394148701 
今天唱歌，很好很好,2026-05-10T06:22:28.226Z,1778394148226 
听妈妈的话,2026-05-10T06:22:28.214Z,1778394148214 
xtt闹麻了,2026-05-10T06:22:28.078Z,1778394148078 
还有唱歌环节,2026-05-10T06:22:27.521Z,1778394147521 
唱吧,2026-05-10T06:22:26.678Z,1778394146678 
好好好,2026-05-10T06:22:26.524Z,1778394146524 
一家人几个群,2026-05-10T06:22:26.157Z,1778394146157 
恭喜恭喜,2026-05-10T06:22:25.505Z,1778394145505 
打call,2026-05-10T06:22:25.411Z,1778394145411 
恭喜恭喜,2026-05-10T06:22:24.751Z,1778394144751 
？,2026-05-10T06:22:24.177Z,1778394144177 
绿冻＞亲生弟弟,2026-05-10T06:22:23.718Z,1778394143718 
唉 一切都被满妈肚子的孩子毁了,2026-05-10T06:22:23.533Z,1778394143533 
祝妈妈节日快乐,2026-05-10T06:22:22.653Z,1778394142653 
爆了,2026-05-10T06:22:21.941Z,1778394141941 
三人小群？man,2026-05-10T06:22:21.479Z,1778394141479 
跳了,2026-05-10T06:22:20.904Z,1778394140904 
3人群是什么东西,2026-05-10T06:22:20.510Z,1778394140510 
爆了,2026-05-10T06:22:20.306Z,1778394140306 
一家人几个群,2026-05-10T06:22:20.276Z,1778394140276 
爆了,2026-05-10T06:22:19.844Z,1778394139844 
咦,2026-05-10T06:22:19.451Z,1778394139451 
绿冻＞亲生弟弟,2026-05-10T06:22:18.901Z,1778394138901 
3人群爆了,2026-05-10T06:22:18.260Z,1778394138260 
那你不感谢一下绿冻吗,2026-05-10T06:22:17.852Z,1778394137852 
家里有几个三人小群,2026-05-10T06:22:17.379Z,1778394137379 
满哥呢,2026-05-10T06:22:17.352Z,1778394137352 
满爸out了,2026-05-10T06:22:17.200Z,1778394137200 
？,2026-05-10T06:22:17.158Z,1778394137158 
小团体,2026-05-10T06:22:16.908Z,1778394136908 
和女儿一起退步,2026-05-10T06:22:16.475Z,1778394136475 
满区做人一直是可以的,2026-05-10T06:22:15.447Z,1778394135447 
世子之争这一块,2026-05-10T06:22:15.168Z,1778394135168 
和女儿一起退步,2026-05-10T06:22:14.925Z,1778394134925 
祝妈妈节日快乐,2026-05-10T06:22:14.579Z,1778394134579 
三人小群：弟弟，爸爸，妈妈,2026-05-10T06:22:14.252Z,1778394134252 
发考的高孝过吗。。。,2026-05-10T06:22:13.182Z,1778394133182 
细节三人,2026-05-10T06:22:12.480Z,1778394132480 
爆了,2026-05-10T06:22:11.980Z,1778394131980 
3人群爆了,2026-05-10T06:22:11.585Z,1778394131585 
别尬黑，家庭群不看的,2026-05-10T06:22:11.116Z,1778394131116 
三人小群,2026-05-10T06:22:11.030Z,1778394131030 
家里也是三人群吗,2026-05-10T06:22:10.617Z,1778394130617 
那满弟呢、,2026-05-10T06:22:09.997Z,1778394129997 
爆了,2026-05-10T06:22:09.317Z,1778394129317 
肯定还有小群吧,2026-05-10T06:22:08.823Z,1778394128823 
3人小群？,2026-05-10T06:22:08.698Z,1778394128698 
满满之家（没有满区）,2026-05-10T06:22:08.607Z,1778394128607 
三人？三人？,2026-05-10T06:22:08.398Z,1778394128398 
为什么是3人,2026-05-10T06:22:07.372Z,1778394127372 
不是四人？,2026-05-10T06:22:06.840Z,1778394126840 
3人吗,2026-05-10T06:22:06.732Z,1778394126732 
